180.9474	182.7654
181.7376	183.4163
183.2257	184.8456
184.9343	187.1877
185.2013	187.4892
185.4099	187.5248
187.3787	188.8682
187.6308	189.4495
188.6912	190.7601
188.8998	191.0896
189.7881	192.5744
189.8226	192.4249
189.9362	192.7525
190.0610	192.8383
192.8369	194.5850
194.8082	196.5556
195.0375	196.6724
195.2192	196.8291
195.8633	197.4415
196.2466	198.0962
196.3871	198.0662
197.5201	198.9846
197.8605	199.4411
198.8857	200.4401
199.2037	200.7798
200.3081	202.2956
200.3539	202.5494
200.5710	202.8793
200.8984	203.3275
202.1957	204.3755
202.6937	204.8376
203.3009	205.4097
205.0654	206.8203
205.6453	207.3098
206.1877	207.9779
206.2030	208.0274
207.4934	210.3537
208.7561	210.9242
209.8380	212.1374
210.3306	212.4428
210.8636	212.8056
211.7890	213.3014
213.0598	214.8681
213.2702	215.3969
214.1054	216.7251
214.5682	216.8969
216.7844	218.3835
217.1803	218.7744
217.3394	218.7846
217.7160	219.2309
218.7411	220.7381
219.0262	220.8405
219.2364	221.0159
220.3600	221.9051
221.8517	224.0098
221.8648	224.0861
221.9561	224.0238
222.6228	224.3215
225.3586	227.2483
226.0017	227.6586
226.4300	228.1302
228.8033	230.6960
228.9510	231.0048
229.2297	231.0194
230.6608	232.2524
231.3690	233.0485
231.9693	233.7136
232.9608	234.6468
233.2433	235.3483
233.3314	235.2733
234.4851	235.9902
234.8862	237.6590
235.4577	238.0453
237.9329	239.6662
238.0311	239.9899
238.5564	240.4012
238.6566	240.7013
238.9629	240.8594
239.0506	240.8955
239.5153	241.1126
241.7288	243.4921
243.1628	245.0380
243.2372	245.2887
243.8883	245.7610
243.9854	245.8820
244.7155	246.4291
245.0621	246.5055
245.5990	247.2507
246.1068	247.6730
246.6953	248.6413
246.8515	248.8223
247.3276	249.2556
247.6788	249.9079
248.1988	250.7880
248.7285	251.3561
250.6934	252.2031
252.3402	254.1783
252.3955	254.7296
252.4141	254.6937
253.3082	255.1683
253.9520	255.6897
254.5511	256.2266
255.1628	256.8978
255.6361	257.3100
255.7161	257.6533
256.2677	258.1777
256.3799	258.6968
256.4825	258.9300
256.9479	260.9654
257.0382	261.2453
257.1247	261.5717
258.0111	263.0323
260.0945	264.2052
260.1947	264.2606
262.1075	265.0627
262.7309	265.1478
263.6738	265.4521
263.9047	265.5343
264.7453	266.4392
265.8202	267.7129
265.9590	268.1322
266.2140	269.0769
266.2857	269.2585
266.8250	269.3528
266.8733	269.4946
268.6170	270.9926
268.7202	271.3362
269.2390	271.7985
269.3993	272.0978
270.0230	272.5635
270.4137	273.3734
270.7408	273.8604
271.3998	274.2238
272.5688	274.8802
272.6604	274.6849
272.8550	274.7241
273.8045	275.5835
274.0618	275.6731
274.4869	275.9358
274.8974	276.5286
274.9792	276.9911
275.1635	277.0648
276.7079	278.3484
277.3399	280.0311
277.9029	281.1248
278.4771	281.4150
278.9351	281.4942
281.2622	282.7696
281.6930	283.7039
282.0349	283.7920
283.3807	284.9311
284.2508	286.3181
285.8952	287.5638
286.0673	287.7919
286.3518	288.1969
287.4481	289.3164
287.5083	289.3550
288.2646	289.8367
288.4428	290.2786
289.5000	291.3040
289.6646	291.4884
290.0307	291.9472
290.1699	292.2124
290.5636	292.5952
290.8018	293.0336
291.0885	293.5928
292.2690	294.3712
292.8101	294.6637
292.9429	294.9271
294.6779	296.7149
295.9787	297.8189
296.3185	298.0446
297.1706	298.5735
297.4540	299.1590
297.5505	299.1721
297.8993	299.5370
298.4353	300.0757
298.8567	300.5677
298.8943	300.7021
303.1257	304.9292
303.6165	305.1403
304.8075	306.4642
306.1171	308.4522
306.1263	308.4655
307.0145	309.3778
307.2502	309.6738
308.3440	311.0226
308.8223	311.3440
309.6656	311.4348
310.0824	311.9039
311.0766	312.5076
311.7705	313.4244
311.9397	313.8146
312.0984	313.8616
312.5045	313.9672
313.9206	316.3787
314.0816	316.8285
314.0833	316.9781
314.6945	318.1680
315.6501	318.6684
316.2034	318.7766
317.4632	319.6874
317.7889	320.0728
318.0753	320.0914
319.8569	321.5039
321.5317	323.0474
322.2985	324.4011
323.2109	324.9332
323.3126	324.9570
323.8826	325.6824
323.9938	325.9372
327.9678	329.7020
328.8728	330.4074
329.7258	331.3869
330.5113	332.0323
331.0587	332.5440
331.5553	333.1559
332.0256	334.0112
332.0321	334.1108
332.4911	335.5405
332.8773	335.8129
333.0418	335.9917
333.7348	336.6469
333.9412	336.6406
334.5527	337.1804
334.6781	337.2122
334.8075	337.3994
335.6743	338.0305
336.1118	338.1481
336.2470	338.0127
338.1970	339.8546
338.4534	340.0146
338.6145	340.3419
338.9547	340.5142
339.7320	341.2687
340.2878	342.4509
340.5079	342.8728
343.1413	344.5616
343.6592	345.3195
343.9893	345.9123
344.0828	346.0376
344.5785	346.1567
345.4795	347.3523
346.5134	348.2865
348.1608	349.9643
350.5732	352.2181
